id,image_path,temp_field_path,T_avg,split
1117,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1117.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1117.npy,357.9539794921875,train
1118,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1118.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1118.npy,357.9539794921875,train
1119,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1119.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1119.npy,357.9539794921875,train
1120,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1120.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1120.npy,306.92218017578125,train
1121,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1121.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1121.npy,306.92218017578125,train
1122,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1122.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1122.npy,306.92218017578125,train
1123,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1123.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1123.npy,306.92218017578125,train
1124,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1124.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1124.npy,307.2305908203125,train
1125,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1125.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1125.npy,307.2305908203125,train
1126,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1126.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1126.npy,307.2305908203125,train
1127,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1127.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1127.npy,307.2305908203125,train
1128,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1128.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1128.npy,307.7586364746094,train
1129,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1129.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1129.npy,307.7586364746094,train
1131,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1131.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1131.npy,307.7586364746094,train
1132,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1132.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1132.npy,309.404296875,train
1134,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1134.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1134.npy,309.404296875,train
1135,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1135.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1135.npy,309.404296875,train
1136,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1136.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1136.npy,312.4156188964844,train
1137,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1137.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1137.npy,312.4156188964844,train
1138,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1138.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1138.npy,312.4156188964844,train
1139,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1139.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1139.npy,312.4156188964844,train
1141,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1141.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1141.npy,315.673828125,train
1142,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1142.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1142.npy,315.673828125,train
1143,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1143.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1143.npy,315.673828125,train
1144,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1144.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1144.npy,316.88739013671875,train
1145,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1145.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1145.npy,316.88739013671875,train
1146,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1146.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1146.npy,316.88739013671875,train
1147,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1147.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1147.npy,316.88739013671875,train
1148,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1148.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1148.npy,300.6152038574219,train
1150,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1150.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1150.npy,300.6152038574219,train
1151,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1151.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1151.npy,300.6152038574219,train
1152,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1152.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1152.npy,301.243408203125,train
1153,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1153.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1153.npy,301.243408203125,train
1154,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1154.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1154.npy,301.243408203125,train
1155,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1155.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1155.npy,301.243408203125,train
1156,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1156.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1156.npy,301.5930480957031,train
1157,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1157.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1157.npy,301.5930480957031,train
1158,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1158.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1158.npy,301.5930480957031,train
1159,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1159.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1159.npy,301.5930480957031,train
1160,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1160.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1160.npy,301.9081115722656,train
1162,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1162.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1162.npy,301.9081115722656,train
1163,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1163.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1163.npy,301.9081115722656,train
1164,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1164.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1164.npy,301.81365966796875,train
1165,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1165.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1165.npy,301.81365966796875,train
1166,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1166.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1166.npy,301.81365966796875,train
1167,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1167.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1167.npy,301.81365966796875,train
1168,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1168.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1168.npy,299.23541259765625,train
1169,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1169.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1169.npy,299.23541259765625,train
1170,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1170.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1170.npy,299.23541259765625,train
1171,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1171.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1171.npy,299.23541259765625,train
1172,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1172.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1172.npy,299.6461486816406,train
1173,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1173.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1173.npy,299.6461486816406,train
1174,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1174.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1174.npy,299.6461486816406,train
1175,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1175.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1175.npy,299.6461486816406,train
1176,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1176.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1176.npy,385.8723449707031,train
1177,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1177.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1177.npy,385.8723449707031,train
1178,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1178.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1178.npy,385.8723449707031,train
1179,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1179.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1179.npy,385.8723449707031,train
1180,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1180.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1180.npy,364.04571533203125,train
1181,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1181.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1181.npy,364.04571533203125,train
1183,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1183.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1183.npy,364.04571533203125,train
1184,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1184.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1184.npy,355.90997314453125,train
1185,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1185.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1185.npy,355.90997314453125,train
1186,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1186.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1186.npy,355.90997314453125,train
1187,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1187.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1187.npy,355.90997314453125,train
1188,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1188.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1188.npy,349.0767517089844,train
1189,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1189.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1189.npy,349.0767517089844,train
1190,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1190.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1190.npy,349.0767517089844,train
1191,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1191.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1191.npy,349.0767517089844,train
1192,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1192.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1192.npy,344.52130126953125,train
1193,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1193.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1193.npy,344.52130126953125,train
1194,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1194.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1194.npy,344.52130126953125,train
1196,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1196.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1196.npy,331.7458190917969,train
1198,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1198.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1198.npy,331.7458190917969,train
1199,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1199.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1199.npy,331.7458190917969,train
1200,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1200.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1200.npy,323.92559814453125,train
1201,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1201.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1201.npy,323.92559814453125,train
1202,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1202.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1202.npy,323.92559814453125,train
1203,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1203.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1203.npy,323.92559814453125,train
1204,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1204.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1204.npy,330.6767883300781,train
1205,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1205.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1205.npy,330.6767883300781,train
1207,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1207.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1207.npy,330.6767883300781,train
1208,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1208.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1208.npy,323.34796142578125,train
1210,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1210.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1210.npy,323.34796142578125,train
1211,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1211.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1211.npy,323.34796142578125,train
1212,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1212.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1212.npy,320.5473327636719,train
1213,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1213.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1213.npy,320.5473327636719,train
1214,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1214.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1214.npy,320.5473327636719,train
1215,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1215.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1215.npy,320.5473327636719,train
1216,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1216.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1216.npy,317.3920593261719,train
1217,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1217.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1217.npy,317.3920593261719,train
1218,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1218.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1218.npy,317.3920593261719,train
1219,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1219.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1219.npy,317.3920593261719,train
1222,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1222.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1222.npy,315.93487548828125,train
1223,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1223.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1223.npy,315.93487548828125,train
1224,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1224.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1224.npy,309.40692138671875,train
1225,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1225.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1225.npy,309.40692138671875,train
1226,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1226.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1226.npy,309.40692138671875,train
1227,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1227.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1227.npy,309.40692138671875,train
1228,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1228.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1228.npy,305.52435302734375,train
1229,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1229.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1229.npy,305.52435302734375,train
1230,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1230.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1230.npy,305.52435302734375,train
1231,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1231.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1231.npy,305.52435302734375,train
1233,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1233.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1233.npy,302.21087646484375,train
1234,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1234.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1234.npy,302.21087646484375,train
1235,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1235.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1235.npy,302.21087646484375,train
1237,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1237.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1237.npy,301.78192138671875,train
1238,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1238.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1238.npy,301.78192138671875,train
1239,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1239.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1239.npy,301.78192138671875,train
1240,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1240.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1240.npy,302.94305419921875,train
1241,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1241.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1241.npy,302.94305419921875,train
1242,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1242.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1242.npy,302.94305419921875,train
1243,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1243.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1243.npy,302.94305419921875,train
1244,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1244.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1244.npy,303.55712890625,train
1245,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1245.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1245.npy,303.55712890625,train
1246,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1246.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1246.npy,303.55712890625,train
1248,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1248.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1248.npy,304.1690673828125,train
1249,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1249.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1249.npy,304.1690673828125,train
1250,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1250.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1250.npy,304.1690673828125,train
1251,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1251.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1251.npy,304.1690673828125,train
1252,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1252.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1252.npy,302.4673156738281,train
1253,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1253.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1253.npy,302.4673156738281,train
1254,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1254.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1254.npy,302.4673156738281,train
1255,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1255.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1255.npy,302.4673156738281,train
1256,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1256.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1256.npy,299.73065185546875,train
1257,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1257.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1257.npy,299.73065185546875,train
1258,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1258.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1258.npy,299.73065185546875,train
1259,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1259.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1259.npy,299.73065185546875,train
1260,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1260.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1260.npy,365.3243713378906,train
1261,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1261.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1261.npy,365.3243713378906,train
1262,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1262.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1262.npy,365.3243713378906,train
1263,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1263.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1263.npy,365.3243713378906,train
1264,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1264.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1264.npy,356.2483825683594,train
1265,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1265.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1265.npy,356.2483825683594,train
1267,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1267.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1267.npy,356.2483825683594,train
1268,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1268.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1268.npy,345.12567138671875,train
1269,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1269.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1269.npy,345.12567138671875,train
1270,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1270.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1270.npy,345.12567138671875,train
1271,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1271.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1271.npy,345.12567138671875,train
1272,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1272.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1272.npy,341.957275390625,train
1273,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1273.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1273.npy,341.957275390625,train
1274,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1274.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1274.npy,341.957275390625,train
1275,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1275.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1275.npy,341.957275390625,train
1276,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1276.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1276.npy,341.45361328125,train
